,AAPL,ACN,ADBE,ADI,ADP,ADSK,AMAT,AMD,AMZN,APH,APP,ARM,AVGO,AXP,AZO,BA,BABA,BAC,BLK,BN,BX,C,CB,CDNS,CME,COF,COST,CPNG,CPRT,CRM,CRWD,CSCO,CVNA,CVS,DELL,DG,EBAY,FTNT,GD,GE,GOOG,GS,HD,HON,HOOD,HWM,IBKR,IBM,ICE,INTC,INTU,JD,JPM,KKR,KLAC,KR,LMT,LOW,LRCX,MA,MELI,META,MMC,MRVL,MS,MSFT,MU,NET,NFLX,NOC,NOW,NTES,NU,NVDA,ORCL,ORLY,PANW,PDD,PGR,PLD,PLTR,QCOM,RBLX,ROST,RTX,SCHW,SE,SNOW,SNPS,TGT,TJX,TPR,TSCO,TXN,ULTA,V,WDAY,WELL,WFC,WMT
HON,0.010215489,0.010008911,0.009949114,0.009711987,0.010374841,0.010329919,0.009812301,0.01009508,0.010033362,0.010121117,0.009684547,0.010114317,0.010236494,0.010562726,0.009897349,0.010003775,0.010138836,0.0103955725,0.009825659,0.010224136,0.010123281,0.010210319,0.009884498,0.010152619,0.009387587,0.010433647,0.010020753,0.0107560605,0.010299128,0.010136854,0.009864662,0.009675313,0.010261528,0.010599719,0.009900663,0.009554443,0.009643044,0.010246361,0.010462417,0.010393609,0.00972699,0.010171205,0.010302148,0.0,0.0104768565,0.010216985,0.009924259,0.010057112,0.010267882,0.0097616045,0.0103737265,0.010187417,0.010028889,0.010078298,0.010037588,0.010071264,0.010115177,0.009677599,0.01068341,0.010208296,0.009899739,0.0101475995,0.010277985,0.0098965885,0.010064704,0.010467717,0.010105558,0.010088527,0.01000468,0.009880513,0.009761778,0.010240474,0.010346028,0.009795106,0.009819222,0.009921221,0.010090385,0.009942336,0.010117981,0.010382431,0.010090409,0.009938022,0.010727191,0.010352521,0.010292727,0.009788367,0.009991556,0.010936227,0.009881578,0.010419692,0.0101165725,0.010177897,0.009631849,0.010059017,0.009857308,0.0098823765,0.009970175,0.010044004,0.010163482,0.0103197
HOOD,0.01012436,0.010077753,0.009893846,0.009722933,0.010317586,0.0103223305,0.009833375,0.01006825,0.010076762,0.010185658,0.009728301,0.010118103,0.010247615,0.010530886,0.00995698,0.010016002,0.010138043,0.010428838,0.009868322,0.010288944,0.010031923,0.010267917,0.009844133,0.01024045,0.009293463,0.010327625,0.010046431,0.010611516,0.010283855,0.010048623,0.009859142,0.00956814,0.010151022,0.010571204,0.009806694,0.009627478,0.00963773,0.010318258,0.010399225,0.010529916,0.009717621,0.010200136,0.010258987,0.010556163,0.0,0.010222967,0.009961742,0.010040993,0.010245346,0.009813492,0.010354417,0.010138503,0.010089596,0.010055696,0.010153185,0.010130838,0.010030347,0.009725921,0.010651991,0.0102648055,0.010060766,0.010101706,0.010245425,0.010007366,0.0100461235,0.010416432,0.010051202,0.010033857,0.010016369,0.00979428,0.009835214,0.010335956,0.010177827,0.009744721,0.009779843,0.010131033,0.010188305,0.009891077,0.010167359,0.010324926,0.010110046,0.00991844,0.010743175,0.010292707,0.010269701,0.009788991,0.010023446,0.01086328,0.009981591,0.010500082,0.010119419,0.010090314,0.009643023,0.009998447,0.009896124,0.009976288,0.009940148,0.01000972,0.010186836,0.010276066
HWM,0.010102281,0.010054955,0.009948419,0.009642497,0.010332262,0.010283112,0.009806189,0.01006962,0.0100546,0.010112157,0.009706325,0.01010629,0.010227481,0.010507208,0.009981215,0.009913935,0.0101441685,0.010376135,0.009851574,0.010229029,0.010108999,0.010227806,0.00976038,0.0101531735,0.009390591,0.010418775,0.01005592,0.010773871,0.010310554,0.010077639,0.009898537,0.009668815,0.010204862,0.01058907,0.009833092,0.009637774,0.009618586,0.010285232,0.010425002,0.010476873,0.009746969,0.010139542,0.0102510415,0.010505084,0.01057002,0.0,0.0097794775,0.010052909,0.010277915,0.009853402,0.010330944,0.010169778,0.010020022,0.0100584375,0.010021878,0.010130395,0.010107069,0.009709395,0.010658449,0.010189054,0.009976025,0.010203738,0.010309174,0.009941435,0.010030108,0.010460959,0.010064569,0.0101041095,0.00999457,0.009867169,0.009772781,0.010291654,0.010313533,0.0097776875,0.009820488,0.010028253,0.010134301,0.009921407,0.01015524,0.010343152,0.010101334,0.010004321,0.0107532,0.010331196,0.010298577,0.009767527,0.00990763,0.0109032765,0.009928704,0.010501083,0.010157623,0.010173918,0.009597224,0.010071587,0.009840347,0.009917505,0.009889687,0.009986809,0.010187472,0.0102338465
IBKR,0.010165044,0.010013656,0.009882317,0.009616734,0.010269367,0.010316698,0.009859354,0.0100472905,0.0101066325,0.010000912,0.00968326,0.0101275705,0.010253044,0.010615002,0.00986234,0.010117834,0.010153275,0.010345943,0.009827379,0.010274151,0.010075468,0.01011162,0.009947572,0.010175906,0.009363165,0.010257564,0.010060527,0.010570591,0.010238693,0.010188168,0.010032473,0.009714215,0.01017409,0.010505445,0.009852405,0.009534501,0.009669563,0.010284497,0.010418659,0.010479449,0.009689872,0.010126534,0.0102562485,0.010533386,0.010572059,0.010148473,0.0,0.010096978,0.010244382,0.009737695,0.010448154,0.01019216,0.0099617345,0.010136065,0.010144411,0.010020686,0.0101252785,0.009718945,0.010724598,0.010237679,0.010013137,0.010073817,0.010266739,0.010082487,0.010066647,0.010386418,0.0101142805,0.010005764,0.00994755,0.00986622,0.009843223,0.010397345,0.010248597,0.009785191,0.0097803315,0.0099582365,0.010072644,0.009928467,0.010178951,0.010327381,0.010040091,0.009952905,0.010744326,0.01037292,0.010143136,0.009787785,0.0099914,0.010965073,0.009823381,0.010388329,0.0101838885,0.010105546,0.00962543,0.010003874,0.009953302,0.009976038,0.009889297,0.0099648,0.01013947,0.010297822
IBM,0.01010148,0.010060147,0.009833683,0.009777564,0.010273623,0.010373172,0.009774907,0.010094694,0.010041089,0.010167704,0.0097042145,0.010107259,0.010153155,0.0105581395,0.00991698,0.009959713,0.010128234,0.010460178,0.009820746,0.010266094,0.010015054,0.0102968095,0.0097937295,0.010169593,0.009332813,0.010399333,0.010046455,0.010651358,0.010328753,0.01004851,0.009887507,0.0096428655,0.010223123,0.010621066,0.009843158,0.009580559,0.009676236,0.010245487,0.01047563,0.010470385,0.009735502,0.010212784,0.0102638155,0.010521624,0.010514179,0.010259009,0.0098965615,0.0,0.01024849,0.009796782,0.010378221,0.010081676,0.010053866,0.010106147,0.010120749,0.010103857,0.010015734,0.009674838,0.010680383,0.0102595035,0.010020571,0.010068041,0.010245207,0.009958658,0.01001117,0.010488691,0.010047572,0.010049878,0.009988607,0.009852917,0.00983773,0.010270063,0.010310566,0.009745872,0.009782164,0.010045646,0.010067707,0.009957243,0.01011638,0.010331333,0.010104079,0.009907771,0.010694204,0.01031673,0.010260409,0.009802296,0.010017784,0.010945888,0.009857745,0.010401567,0.010137236,0.010101839,0.009585381,0.010043326,0.009913276,0.010013249,0.009937402,0.010060478,0.010192264,0.01026609
ICE,0.010208163,0.010057981,0.009952051,0.009721939,0.010388461,0.010349652,0.009854678,0.010102885,0.010112106,0.010034319,0.0096669,0.010054554,0.010220774,0.010567916,0.009898608,0.009984232,0.010119938,0.010429691,0.009776794,0.010247593,0.010082274,0.010152922,0.009858627,0.010104835,0.009279565,0.0104533415,0.010054702,0.010643889,0.010387684,0.010189806,0.009738278,0.009656687,0.010229458,0.010586494,0.009838997,0.0095551405,0.009587231,0.010296939,0.010522939,0.010412629,0.009730832,0.010139966,0.010296476,0.010537963,0.010531588,0.010258047,0.009860486,0.01007781,0.0,0.009817205,0.010378246,0.010138586,0.010062926,0.010084971,0.010059224,0.0101601975,0.010043717,0.009669344,0.010627877,0.010180399,0.009979393,0.010127792,0.010279655,0.009931296,0.010088098,0.010456747,0.010109108,0.010080388,0.010048044,0.009798884,0.009801854,0.010279479,0.010247133,0.009792952,0.009824239,0.0100653935,0.0100853015,0.009944181,0.010115447,0.010422936,0.010068486,0.009908414,0.010672982,0.010357581,0.01031214,0.009723051,0.010072561,0.010869068,0.009889227,0.010474959,0.010106652,0.010161141,0.0096814055,0.009976555,0.009868625,0.009920931,0.009894231,0.0100617055,0.010201831,0.010262556
INTC,0.010158242,0.01007426,0.009936142,0.009644006,0.010306227,0.010317043,0.009915843,0.010131176,0.010073675,0.009946333,0.009697073,0.010077589,0.010217501,0.010599587,0.009975443,0.00999099,0.01012273,0.010310756,0.009828346,0.010275079,0.010061398,0.010203922,0.009879442,0.010092619,0.009291388,0.010341598,0.010078544,0.010523639,0.010269038,0.010143989,0.0098784845,0.009598437,0.0102709755,0.010563847,0.009825963,0.009619536,0.009619795,0.010305013,0.010474726,0.0104350895,0.009690829,0.01015595,0.010250186,0.0105113685,0.010562385,0.010231174,0.009914376,0.010147561,0.010307818,0.0,0.010334312,0.01017027,0.010009329,0.010128222,0.010033812,0.010091192,0.010035695,0.0097252205,0.010657915,0.010196186,0.0100842705,0.010156215,0.010197228,0.010035381,0.010035149,0.01045865,0.0101041095,0.010071413,0.010065314,0.009843715,0.009854267,0.010246364,0.010287894,0.009819711,0.009829329,0.010037318,0.01013915,0.009900846,0.010117969,0.010277229,0.010099852,0.0098815,0.010675961,0.010326628,0.01016815,0.009747685,0.010021005,0.010935176,0.009899222,0.0103769675,0.010154626,0.010146318,0.009698346,0.010000075,0.009878722,0.009974782,0.009898576,0.009927331,0.0101256985,0.010272529
INTU,0.010238758,0.0100945635,0.010002381,0.009708655,0.010320987,0.010269658,0.009945265,0.01015719,0.010161815,0.010069832,0.009566817,0.010035949,0.01026927,0.010555273,0.009872578,0.009992457,0.010057302,0.010492672,0.009743505,0.010266109,0.010075341,0.010123746,0.009894036,0.010119934,0.009325912,0.010396796,0.010016513,0.01066942,0.010425784,0.010179577,0.0099033145,0.009754792,0.010168341,0.010582262,0.009838537,0.009566526,0.009613156,0.010347885,0.010489995,0.010422663,0.009750973,0.010092457,0.010303679,0.010644313,0.010424084,0.010170477,0.009828051,0.010007058,0.010230718,0.009800521,0.0,0.010083627,0.010109761,0.010146649,0.01014354,0.010125637,0.0100768,0.009722051,0.010725717,0.010203631,0.009878634,0.0101863155,0.0102751795,0.01000721,0.010116806,0.0104555255,0.0101614855,0.010166145,0.009982369,0.009845533,0.009768722,0.01024379,0.010228097,0.009768422,0.009802713,0.009895768,0.010097903,0.009947734,0.0101611195,0.010397649,0.010056747,0.009815615,0.01063942,0.010327126,0.010260354,0.009830401,0.010003683,0.010814287,0.009936124,0.0103307245,0.010174573,0.010142976,0.009651306,0.009995027,0.009929436,0.0099269105,0.009964769,0.009974865,0.010202567,0.0103106685
JD,0.010118425,0.010050723,0.009933503,0.009733114,0.010328288,0.010310096,0.009866585,0.010116809,0.010087463,0.010077146,0.009673047,0.010164448,0.0102425255,0.010567268,0.009918001,0.010004275,0.010143685,0.010447659,0.009788077,0.010265871,0.010031849,0.010196175,0.009893791,0.010119699,0.009369451,0.010347608,0.010050143,0.010549627,0.010330883,0.010070031,0.009792464,0.009685834,0.010145139,0.010527197,0.009926425,0.009630782,0.009698483,0.010265421,0.010546278,0.010397671,0.009673077,0.010188767,0.010297521,0.010531839,0.010508188,0.010182818,0.009942384,0.010077799,0.010258726,0.00986607,0.010433884,0.0,0.010035587,0.010111987,0.01010383,0.010156885,0.010041834,0.009751663,0.010676212,0.010258431,0.009935375,0.010073966,0.01025669,0.010016928,0.010095872,0.010386848,0.010039068,0.010077454,0.010015326,0.009769134,0.009777407,0.0103699155,0.010253667,0.009769121,0.009813916,0.009992111,0.0100883,0.009901736,0.010161696,0.0103404615,0.010109662,0.009952785,0.010686182,0.01031652,0.010252486,0.009761963,0.010006571,0.010861728,0.009880035,0.010436686,0.010080893,0.010085121,0.009655681,0.010004765,0.009951073,0.00997846,0.009906717,0.010027369,0.010180903,0.01021992
JPM,0.010126076,0.010032502,0.009990587,0.009689907,0.010338473,0.0103173945,0.009904336,0.010117339,0.010103054,0.010066473,0.009669221,0.010097123,0.010201065,0.010544221,0.0099516045,0.009947372,0.010116236,0.0104409885,0.009861533,0.01022467,0.010104329,0.010187401,0.009774093,0.010069176,0.009412682,0.010401833,0.010074477,0.010699822,0.010262753,0.010100139,0.009896865,0.009710038,0.01020042,0.010572406,0.009828988,0.009613306,0.009684077,0.010269836,0.010484441,0.01041673,0.009738955,0.010148715,0.010299077,0.010505238,0.010534213,0.010212819,0.009785661,0.010093958,0.010196367,0.009886911,0.010386485,0.010107037,0.0,0.010131836,0.010022033,0.010142769,0.0101248715,0.00970342,0.010597046,0.010178878,0.009881826,0.010139019,0.01023807,0.009925535,0.010062169,0.010458521,0.010063234,0.010118903,0.010056733,0.009827553,0.009760275,0.010297827,0.010376176,0.009835992,0.009821278,0.009960302,0.010074934,0.0099063385,0.01017746,0.010310905,0.010119938,0.009981712,0.010695131,0.010282303,0.010323316,0.009800642,0.009987966,0.01082118,0.009873491,0.010385055,0.010084469,0.010151604,0.009643174,0.010015763,0.00988529,0.009983894,0.009905642,0.010019805,0.010145954,0.010300375
KKR,0.0101365475,0.010085552,0.009931828,0.009718631,0.0103550395,0.010356702,0.009880562,0.010093767,0.010085526,0.0101247635,0.009669724,0.010064013,0.010203316,0.010561611,0.009932709,0.009974841,0.010131184,0.010406423,0.009773372,0.010277872,0.0100133745,0.010229007,0.009808939,0.01015349,0.009346632,0.0103865005,0.0100201005,0.01068461,0.010341726,0.010124471,0.009947823,0.009670329,0.010224734,0.010602105,0.009726211,0.009540871,0.009647271,0.010311093,0.010352224,0.010463874,0.009741854,0.010146087,0.010188494,0.010551502,0.010504207,0.010212166,0.009870215,0.010010516,0.010263998,0.0097874515,0.010309089,0.01012947,0.010080599,0.0,0.010086561,0.0100743715,0.010128514,0.00973166,0.010719551,0.010220942,0.009973156,0.010154075,0.010304179,0.009966093,0.010039514,0.010511523,0.010129188,0.010090244,0.009970853,0.009868873,0.009790145,0.010240542,0.01027767,0.009769975,0.009769023,0.00991483,0.010077086,0.009927755,0.010148923,0.010362184,0.010111844,0.009891727,0.010719624,0.010331025,0.010218566,0.009797193,0.010023154,0.010899584,0.009912025,0.010409195,0.010170121,0.010100786,0.009623112,0.009995254,0.009938361,0.01000872,0.009934534,0.010046366,0.010162501,0.01030389
KLAC,0.010155342,0.010036103,0.00999138,0.009715538,0.010313617,0.010365573,0.00985911,0.01014414,0.0100817075,0.010071634,0.009676365,0.010162865,0.01025113,0.010528566,0.009970767,0.009994844,0.010164576,0.010401183,0.009877583,0.0102200825,0.010085302,0.010257546,0.009818996,0.010091031,0.009333639,0.010405347,0.010028835,0.0106452275,0.010281117,0.010064512,0.0097307535,0.009639982,0.010313136,0.010590477,0.009938567,0.009574227,0.009658185,0.010251526,0.01053542,0.010369128,0.009722571,0.010221406,0.010223266,0.010466035,0.010543114,0.0102601135,0.009958517,0.010140115,0.010186446,0.009874449,0.010351943,0.010173682,0.010062685,0.010036413,0.0,0.010157579,0.010095353,0.009750681,0.010544969,0.010142374,0.009900119,0.010168759,0.010300139,0.009921796,0.010024034,0.010515346,0.01000803,0.01007958,0.010070628,0.0098122,0.0097623365,0.010221297,0.010293176,0.009783246,0.009812333,0.0099925995,0.010077985,0.009921125,0.010089331,0.010360677,0.010110541,0.009958256,0.010705156,0.010278207,0.010318592,0.009730082,0.01003687,0.010860052,0.009891379,0.010407933,0.010051,0.010152859,0.00965842,0.009972267,0.009897847,0.00991726,0.009925521,0.0100768665,0.010160273,0.010269121
KR,0.010165331,0.010069193,0.010000618,0.0097160265,0.01035498,0.010333942,0.009926755,0.010083323,0.010090893,0.010024462,0.0096938955,0.010058458,0.010231287,0.010559891,0.009945321,0.009952043,0.010108313,0.010374375,0.009818426,0.010227145,0.010055658,0.010136301,0.009896416,0.010108256,0.009383239,0.010371108,0.010070127,0.010619207,0.010312974,0.010129956,0.009831549,0.009711397,0.01016971,0.010555208,0.009809366,0.009551242,0.009678436,0.0102858115,0.010526758,0.0103973225,0.009692506,0.010163238,0.010265704,0.010517097,0.01051471,0.0101953335,0.009870023,0.010026129,0.01031515,0.009824676,0.010386294,0.010153842,0.010034978,0.010116155,0.010068001,0.0,0.010102612,0.00972244,0.010666609,0.010184015,0.009960388,0.010145336,0.010258206,0.00997773,0.010114479,0.01041635,0.010071922,0.010102916,0.009976775,0.009850511,0.009825661,0.010313436,0.010298331,0.009797122,0.009869623,0.009961198,0.010134247,0.009924878,0.0101593705,0.01031978,0.010083999,0.00994152,0.010661116,0.010362488,0.010210829,0.009772842,0.009983023,0.010828223,0.009941429,0.01039158,0.010153998,0.010099149,0.009658214,0.009994808,0.009932795,0.00998935,0.009900306,0.010012971,0.01015258,0.010296287
LMT,0.010198982,0.010088613,0.009953426,0.009694744,0.010354198,0.010335475,0.009862061,0.0100897355,0.010080463,0.010012921,0.009688953,0.010030416,0.010233196,0.010587868,0.009924241,0.009970449,0.010132794,0.010316255,0.009884998,0.010247167,0.010102006,0.01017308,0.009848348,0.010160122,0.009436181,0.0103772655,0.009972516,0.01063712,0.010354771,0.010071485,0.0097987475,0.009647861,0.010207957,0.01061726,0.009920803,0.00955957,0.009651692,0.010270076,0.01053909,0.0103305075,0.009600758,0.010158571,0.010248415,0.010567937,0.010478479,0.010210468,0.010008381,0.010089123,0.010233069,0.009827817,0.010412272,0.010181929,0.0100630075,0.01011368,0.010039408,0.010149777,0.0,0.009715352,0.010606372,0.0101832915,0.009927838,0.01010171,0.010299631,0.009965192,0.010072095,0.0104574915,0.010044261,0.010131181,0.01002327,0.009844267,0.009825714,0.010232502,0.010272074,0.009793585,0.009800531,0.009920926,0.010141322,0.009912613,0.010190121,0.010393473,0.010072856,0.009943085,0.010625858,0.010337769,0.010270657,0.009782,0.0099834865,0.010896207,0.009907179,0.010379612,0.010086503,0.01014757,0.009674086,0.010045603,0.009905298,0.009889578,0.009979948,0.010012384,0.01018889,0.010270045
LOW,0.010114825,0.010060011,0.009890015,0.009656778,0.01029294,0.010404109,0.009830881,0.010041278,0.010107634,0.0100802565,0.009742611,0.010002706,0.010156051,0.010567674,0.009937934,0.009992213,0.010103139,0.010406804,0.009832443,0.010290155,0.010085797,0.01023403,0.009828466,0.0100879995,0.009387719,0.010312067,0.0101335235,0.01056136,0.010264475,0.010090872,0.009942837,0.009673524,0.010172595,0.010583872,0.009883142,0.009488282,0.009693746,0.010278608,0.010488182,0.010513911,0.009708859,0.010123424,0.010284097,0.010511347,0.010543896,0.010173464,0.009809672,0.010118669,0.010224956,0.009842275,0.010483117,0.010059191,0.010062649,0.010173999,0.010158,0.010071629,0.010119462,0.0,0.010589527,0.010187852,0.010017865,0.010048164,0.010258506,0.009982309,0.009987714,0.010340452,0.01006144,0.01008419,0.010068535,0.009859024,0.009824355,0.010267177,0.010273552,0.009812865,0.009762459,0.010013625,0.010068525,0.00987793,0.0101555,0.010362548,0.010057082,0.009870529,0.010620892,0.010370407,0.010298502,0.009926683,0.0100748995,0.010861003,0.009862686,0.010349282,0.010196317,0.010072074,0.0096332375,0.010019399,0.0098774275,0.009982582,0.009910796,0.009991602,0.010150806,0.010285495
LRCX,0.01020214,0.010044439,0.009935931,0.009722222,0.010344482,0.010372784,0.009791006,0.0101155285,0.010075437,0.010151637,0.009672155,0.010139107,0.010197137,0.010605447,0.009913532,0.009955628,0.010077986,0.01047057,0.009763505,0.010283371,0.010033141,0.010264887,0.009884309,0.010091197,0.0093514165,0.01043168,0.010080338,0.010692295,0.010353676,0.0101228515,0.0098610725,0.009650223,0.010235165,0.010649651,0.00987223,0.009530531,0.009628761,0.010243921,0.010545973,0.010448626,0.009739826,0.01014923,0.010285828,0.010565627,0.010522135,0.010213112,0.009858695,0.010064524,0.010296968,0.009764838,0.010454083,0.01012064,0.010056899,0.010152712,0.0101048555,0.010088885,0.010066385,0.00964226,0.0,0.010234897,0.0099487165,0.010120002,0.010352916,0.0099191945,0.010074469,0.010507447,0.010097825,0.010116622,0.009995017,0.009854432,0.009773683,0.010270578,0.010365663,0.009779571,0.009828277,0.009960069,0.010031271,0.009940077,0.010120684,0.010403348,0.010056341,0.009842684,0.010653205,0.0103754625,0.010292882,0.009809916,0.010018123,0.010917928,0.009822583,0.010403775,0.010147798,0.010134015,0.009588167,0.009986437,0.009889777,0.009963806,0.009973615,0.010005851,0.010184637,0.010284752
MA,0.010095433,0.010053686,0.009973001,0.009732426,0.010302115,0.0102633275,0.0098701725,0.010095349,0.010098793,0.010113912,0.009716288,0.010106723,0.0101829,0.010561263,0.009974089,0.009889398,0.010082673,0.010429721,0.009817467,0.010216197,0.010033897,0.01020342,0.009806484,0.010157327,0.009399194,0.01036574,0.010020656,0.010697111,0.010291497,0.010048331,0.0099351825,0.009667518,0.010133355,0.010611649,0.009866196,0.009635602,0.009645354,0.01026195,0.010502658,0.010431655,0.009721003,0.010087971,0.010371517,0.010552167,0.010484233,0.010205083,0.009816979,0.010050677,0.010258144,0.009828115,0.010392097,0.010137444,0.010075546,0.01009714,0.010121866,0.010144765,0.01007954,0.009720667,0.0106778,0.0,0.009988994,0.01009167,0.010262686,0.009946389,0.0100981,0.010433746,0.01007565,0.010085259,0.01004092,0.009829066,0.009796688,0.01033127,0.010337632,0.009769915,0.009867932,0.0100151375,0.0102120815,0.009996109,0.010178861,0.010387924,0.010066933,0.009942335,0.010647686,0.01033776,0.010217608,0.009773347,0.009991401,0.010810726,0.009998418,0.0103993025,0.010114875,0.010082123,0.009662819,0.010022201,0.0098635955,0.009982392,0.009923941,0.009886525,0.01019213,0.010225457
MELI,0.010118534,0.010100015,0.009959247,0.009720126,0.010347345,0.0103656,0.00979809,0.010062377,0.010114087,0.010099222,0.009682726,0.010052955,0.010202428,0.010526043,0.009985011,0.0098832045,0.010076879,0.01035167,0.009896238,0.010218516,0.010089411,0.010149052,0.009785125,0.010022083,0.009269489,0.010422256,0.010044434,0.010677838,0.010355958,0.010139545,0.009801569,0.009596804,0.01029257,0.010599938,0.009837621,0.009530669,0.009690819,0.010321321,0.010479942,0.0104038855,0.009697276,0.010194845,0.010186031,0.010477795,0.010561316,0.010355633,0.009838711,0.01007137,0.010265639,0.009811627,0.010280256,0.0101573,0.01004441,0.010074768,0.010027538,0.010127964,0.010091963,0.009720418,0.010532674,0.010190181,0.0,0.010176856,0.010215677,0.009921541,0.00996486,0.010562688,0.010068538,0.010030989,0.010044068,0.009910511,0.009857465,0.010173906,0.010306251,0.009829773,0.009838912,0.0100471815,0.010078957,0.009996889,0.010152657,0.010327091,0.010067744,0.009962641,0.010698438,0.010347729,0.010266214,0.009729505,0.009961121,0.010916869,0.009914544,0.01051264,0.010192442,0.010193501,0.00963911,0.010064444,0.00983102,0.010012178,0.009895359,0.009985916,0.010246304,0.010279107
META,0.0101186065,0.010070451,0.009854942,0.009698774,0.010298185,0.010399403,0.009822293,0.010177251,0.010049808,0.010093593,0.009687618,0.009980751,0.010135422,0.010600695,0.009896886,0.009945297,0.010049351,0.010429207,0.009764232,0.010298536,0.010087253,0.010296689,0.009766575,0.010150758,0.009387898,0.010341499,0.010126067,0.010695858,0.0103345355,0.010083098,0.0099391565,0.009701985,0.010255824,0.010641904,0.009790995,0.009562782,0.009628589,0.010323684,0.010477637,0.0105014285,0.009750014,0.010149801,0.010311881,0.010556478,0.010478596,0.010192562,0.009812484,0.010078106,0.010275324,0.00973655,0.010491433,0.010050567,0.010036605,0.010145915,0.010135997,0.010010317,0.010032875,0.009647254,0.010672364,0.010209506,0.0100278845,0.0,0.010219767,0.009984107,0.010062593,0.010512002,0.010118281,0.010087883,0.0099617215,0.0098870015,0.009850166,0.01023375,0.0103555545,0.00974365,0.009836565,0.010038245,0.010056471,0.009962141,0.010109535,0.010408085,0.010088942,0.009868812,0.010608445,0.010381084,0.010272096,0.009873136,0.009957807,0.010925778,0.009902341,0.010318669,0.010222027,0.010100703,0.009572363,0.010044073,0.009885043,0.009944482,0.009909175,0.009933218,0.010225837,0.010270412
MMC,0.010103661,0.010078146,0.00992445,0.009723631,0.010347641,0.010382264,0.00987073,0.010148688,0.010096311,0.010092361,0.009659178,0.0100773545,0.010191176,0.010590454,0.009896901,0.010000874,0.010081855,0.010431558,0.009859591,0.010270616,0.010038806,0.010204916,0.009862399,0.010101784,0.009347152,0.010376541,0.010036634,0.010588723,0.010310504,0.010081499,0.009849244,0.009640355,0.01023252,0.010644348,0.00987828,0.009556071,0.009643611,0.010292406,0.0105572,0.0103964135,0.009699715,0.010167407,0.010244455,0.010605151,0.010518322,0.010261529,0.009957382,0.010128811,0.010204352,0.009802419,0.010409614,0.010100986,0.010050023,0.010126746,0.010053602,0.010101047,0.010083776,0.009694631,0.010626787,0.010220604,0.009902188,0.010073412,0.0,0.010008113,0.010014339,0.010453576,0.010061548,0.01007805,0.010018545,0.009889664,0.009814132,0.010271924,0.010275831,0.00985248,0.0098206755,0.009953096,0.010118792,0.009975297,0.010109705,0.010290205,0.0100938855,0.009930225,0.010627058,0.010292056,0.010300134,0.009787792,0.010035856,0.010946138,0.00989458,0.010334887,0.010123491,0.010140272,0.009649498,0.0100423,0.009904804,0.009970728,0.009910666,0.010002231,0.010224179,0.010283419
MRVL,0.010180962,0.01008014,0.009965319,0.009697211,0.010336665,0.010395141,0.009826849,0.010120124,0.010106573,0.01005645,0.009605109,0.009961759,0.010203992,0.010516431,0.009988292,0.009931872,0.010046589,0.010378581,0.009766486,0.010221993,0.0100777075,0.010244964,0.009891966,0.010112649,0.009234901,0.010388903,0.01010231,0.010534004,0.010394636,0.010180046,0.009822903,0.009639176,0.010292133,0.010644874,0.009851752,0.009516981,0.009677169,0.010343366,0.010560574,0.01040925,0.009730654,0.0102002695,0.010261202,0.010502543,0.010483656,0.0102992,0.009895105,0.010058129,0.01026564,0.009802296,0.010431776,0.010059221,0.010043322,0.010075554,0.010143304,0.010133798,0.010025077,0.009719158,0.010593654,0.010139117,0.010040862,0.01012463,0.01022442,0.0,0.010024284,0.010494421,0.010112942,0.010064392,0.010078298,0.009890145,0.009879544,0.010212824,0.010281902,0.009775195,0.0097869085,0.01004868,0.0101155415,0.009967085,0.010126172,0.010423463,0.0100397505,0.009878048,0.010582662,0.01031327,0.010319015,0.009761656,0.009987913,0.010839109,0.00991692,0.010429613,0.010216603,0.010144979,0.00960945,0.010063965,0.009840913,0.009937281,0.009901496,0.00989888,0.010221005,0.01025636
MS,0.010142164,0.0100694215,0.00988109,0.009680328,0.010322066,0.01033811,0.009906108,0.010163192,0.010053133,0.010008204,0.009674767,0.0100603495,0.010203288,0.010603262,0.009859369,0.01000944,0.010094216,0.010358238,0.009844547,0.010255256,0.010043577,0.010262545,0.009812214,0.010124263,0.009333914,0.010353177,0.010037226,0.010586609,0.010322026,0.01013586,0.009938068,0.009649339,0.010219964,0.010595661,0.009857809,0.009603546,0.009589054,0.010325714,0.010482996,0.0104358,0.009781007,0.010162768,0.010324184,0.010518468,0.01046446,0.010237815,0.0098309815,0.0100978175,0.010257025,0.009806519,0.010373957,0.010046901,0.010056653,0.010093618,0.010167104,0.01007779,0.010018635,0.009716535,0.010612272,0.01022506,0.010026111,0.010150106,0.010267759,0.010012139,0.0,0.010432931,0.010127049,0.010090744,0.010038345,0.009824559,0.009822651,0.010267143,0.010283016,0.009779002,0.0098165795,0.010073813,0.010053387,0.009944614,0.0101508135,0.010363396,0.010061625,0.009928509,0.010614535,0.010326113,0.01022117,0.009801006,0.010088701,0.010877801,0.00991624,0.010371663,0.010206422,0.010090542,0.0096251,0.009971116,0.009933539,0.009925715,0.00995944,0.00994035,0.010223034,0.010287789
