,AAPL,ACN,ADBE,ADI,ADP,ADSK,AMAT,AMD,AMZN,APH,APP,ARM,AVGO,AXP,AZO,BA,BABA,BAC,BLK,BN,BX,C,CB,CDNS,CME,COF,COST,CPNG,CPRT,CRM,CRWD,CSCO,CVNA,CVS,DELL,DG,EBAY,FTNT,GD,GE,GOOG,GS,HD,HON,HOOD,HWM,IBKR,IBM,ICE,INTC,INTU,JD,JPM,KKR,KLAC,KR,LMT,LOW,LRCX,MA,MELI,META,MMC,MRVL,MS,MSFT,MU,NET,NFLX,NOC,NOW,NTES,NU,NVDA,ORCL,ORLY,PANW,PDD,PGR,PLD,PLTR,QCOM,RBLX,ROST,RTX,SCHW,SE,SNOW,SNPS,TGT,TJX,TPR,TSCO,TXN,ULTA,V,WDAY,WELL,WFC,WMT
HON,0.009998162,0.010077486,0.009843207,0.009522105,0.009527527,0.010101046,0.009628589,0.010174204,0.0099455025,0.009863644,0.00976298,0.010347107,0.009843525,0.009958746,0.009828661,0.009765109,0.009971678,0.009698048,0.009704849,0.010039103,0.009783239,0.009789768,0.010144099,0.009999473,0.009851515,0.0100377165,0.009913402,0.00999152,0.009854056,0.009745083,0.010657119,0.009921517,0.010222873,0.0104128895,0.009887938,0.009679571,0.009747107,0.010038818,0.009816644,0.010551929,0.009773193,0.009993091,0.010135273,0.010554249,0.009854669,0.0098972125,0.010086813,0.0100158015,0.009804616,0.010391203,0.0102008665,0.009381792,0.009994278,0.010090773,0.010154167,0.010012445,0.010169328,0.009558979,0.009887364,0.009917944,0.010425843,0.010072913,0.010007552,0.01026908,0.010075243,0.009841005,0.009696889,0.009778522,0.009686997,0.010181012,0.010528289,0.00988321,0.009980658,0.0108055435,0.01047538,0.010026662,0.009500492,0.009652216,0.01029033,0.0099889785,0.009914578,0.0100175375,0.010170172,0.009876272,0.010437548,0.0099961385,0.010228209,0.010209006,0.010130003,0.010322229,0.009814469,0.009924278,0.010149349,0.009690552,0.010382181,0.0095595755,0.010232471,0.0102693625,0.010140231,0.009847416
HOOD,0.010002886,0.0100576095,0.009829539,0.009565278,0.009522153,0.010150835,0.009649935,0.010161701,0.009969272,0.009864682,0.009733814,0.010303119,0.009832776,0.009948876,0.009795864,0.009801147,0.009951621,0.009716976,0.009728773,0.010023714,0.009781912,0.009781528,0.010164208,0.010029044,0.009858416,0.009996966,0.009922195,0.009996733,0.009894882,0.009758061,0.010607179,0.00992039,0.010259506,0.01037227,0.009921384,0.009672719,0.009714824,0.010030603,0.00978606,0.0105202645,0.009761717,0.010011536,0.010153418,0.010540562,0.009873698,0.009903495,0.010037447,0.009974453,0.009840136,0.010358013,0.010258647,0.009387491,0.009977758,0.010106315,0.010152076,0.010009955,0.010186458,0.009597885,0.009868721,0.0098987445,0.010410866,0.010067647,0.01003819,0.01025305,0.010068998,0.009889601,0.0097306585,0.009837621,0.009661753,0.010146744,0.0105200475,0.009878638,0.009967029,0.010791961,0.0104602305,0.010027693,0.009540471,0.009614784,0.010318793,0.009960345,0.009935124,0.010011377,0.010173811,0.009880336,0.010444652,0.010016364,0.010172938,0.010208595,0.010125659,0.0103166755,0.009843676,0.009904641,0.010144696,0.0096767545,0.010378139,0.009576055,0.010266581,0.010238927,0.010165317,0.009836324
HWM,0.00996829,0.010088671,0.009838032,0.00952464,0.009530798,0.010127431,0.009633537,0.01016232,0.009956343,0.009840101,0.009738426,0.010334285,0.009863513,0.00995094,0.009791356,0.009757966,0.009956099,0.0097172335,0.009722687,0.010038255,0.009791801,0.009788111,0.010129439,0.010023138,0.00983697,0.010048326,0.009905838,0.009976669,0.009861254,0.009736706,0.010638506,0.009911755,0.010221764,0.0103992345,0.00987925,0.009699976,0.009740034,0.010041191,0.009789506,0.010500177,0.009774099,0.01002641,0.010132865,0.010542723,0.009854965,0.009871963,0.010053786,0.009995528,0.009776081,0.010424459,0.010232169,0.00939312,0.009962169,0.010109654,0.010149725,0.010021322,0.010184666,0.009571263,0.009867927,0.009884871,0.010419361,0.010086296,0.010012478,0.0102499025,0.010107139,0.0098681,0.00970849,0.009822886,0.009686592,0.010187058,0.010552987,0.009876082,0.009994027,0.01078196,0.010472493,0.010042952,0.009547623,0.00964867,0.010300965,0.009959851,0.009916126,0.010037349,0.010146734,0.009878722,0.010401139,0.010037981,0.01023098,0.010221238,0.010145248,0.010342166,0.00981627,0.009909128,0.010139931,0.00970755,0.010420684,0.009563321,0.010247999,0.010249315,0.010128214,0.0098436605
IBKR,0.009983711,0.010062604,0.009807185,0.009478135,0.009557679,0.010114006,0.009588393,0.010173085,0.009911997,0.009849669,0.009800516,0.01035626,0.009858434,0.0099670375,0.00977299,0.00976636,0.009957689,0.009736647,0.009705098,0.010024583,0.009792301,0.009801098,0.010124823,0.010025425,0.00981272,0.010013623,0.00990122,0.009994751,0.009855931,0.00972512,0.01060751,0.009908723,0.010238202,0.010386088,0.009915015,0.009733647,0.009758113,0.009993852,0.009788586,0.010543717,0.009785371,0.009986388,0.010139398,0.010522176,0.0099182455,0.009868192,0.010037409,0.009972705,0.009832422,0.010450609,0.010193806,0.009409582,0.009971605,0.010140583,0.01015236,0.010000778,0.0101791825,0.009556599,0.009878529,0.00990023,0.01037704,0.010060271,0.010018988,0.010272823,0.010129327,0.009865363,0.009721406,0.00982685,0.009663167,0.010159234,0.010545189,0.009871464,0.010006331,0.010770854,0.010483136,0.010057175,0.009529639,0.009653222,0.010293936,0.009927694,0.009903397,0.010032432,0.010187888,0.009880324,0.010392461,0.010014049,0.010269348,0.010262964,0.010164791,0.01032666,0.009805483,0.009918525,0.010135442,0.009696782,0.010374029,0.009582864,0.010237591,0.010277548,0.0101661,0.0098495
IBM,0.00999697,0.0101173455,0.00981533,0.009543302,0.009528824,0.01012554,0.009646719,0.010187867,0.009949881,0.009825019,0.009796716,0.010359639,0.00983203,0.009973943,0.009825195,0.00976852,0.009971496,0.009734731,0.009674596,0.009996385,0.009753836,0.009853367,0.0101302285,0.00996955,0.009817474,0.010022154,0.009908507,0.010009677,0.009814039,0.009761335,0.0106152855,0.0098788105,0.010261428,0.010396009,0.009886502,0.009684103,0.00974667,0.010013234,0.009824801,0.010598167,0.009756317,0.009983317,0.010125185,0.010534906,0.009880678,0.009900836,0.010055258,0.009981226,0.009805746,0.010424689,0.01022117,0.009388858,0.00997685,0.010118771,0.010141926,0.009973935,0.010207073,0.009581935,0.009882652,0.009922156,0.010414993,0.01009181,0.010009622,0.010268698,0.010078707,0.009819164,0.009709671,0.009772287,0.009649476,0.010178789,0.010541576,0.009875699,0.009976644,0.010773437,0.010440623,0.010038857,0.0095146205,0.009655188,0.010276264,0.009937339,0.009937039,0.010047335,0.010159221,0.009902404,0.010433765,0.010004637,0.010246063,0.010247485,0.0101293735,0.0103271,0.009799836,0.009933173,0.010129856,0.009691417,0.010380121,0.009577607,0.010252072,0.010282572,0.010155175,0.009861574
ICE,0.0099996375,0.010066159,0.009829669,0.009533635,0.009537266,0.010113709,0.009638067,0.010178689,0.0099543,0.009868636,0.009733861,0.010337187,0.009837944,0.009975419,0.009807451,0.00976848,0.009957846,0.009726681,0.009706832,0.01001645,0.00978492,0.009842755,0.010151681,0.009996263,0.00982332,0.010026348,0.009896657,0.010015089,0.009867545,0.009756139,0.01060626,0.009895597,0.010259859,0.010406167,0.009892733,0.009678882,0.009739049,0.010052833,0.009801535,0.010548169,0.009773191,0.009983477,0.010140202,0.0105203735,0.009867423,0.009873748,0.010047389,0.010003939,0.009809015,0.010381826,0.010221165,0.009369957,0.0099750105,0.010083313,0.01015568,0.009987998,0.0101851085,0.009554652,0.009855753,0.0099039655,0.010432282,0.0100766895,0.010000676,0.010302838,0.010093447,0.009846495,0.009703915,0.009777304,0.0096797375,0.010192895,0.010534481,0.009885146,0.009983605,0.010780344,0.010481587,0.0100201,0.009526575,0.009640463,0.010305083,0.009962309,0.0099181365,0.010038918,0.010149032,0.009884383,0.010451708,0.010012772,0.010248809,0.010228407,0.010126359,0.010331917,0.0098261265,0.00992647,0.010164555,0.009673726,0.010385563,0.00956351,0.010264107,0.0102437185,0.010166079,0.009846819
INTC,0.010007182,0.010043785,0.009828028,0.009491138,0.009561778,0.010130586,0.0095978435,0.0102093015,0.009936547,0.009854901,0.009746049,0.010345822,0.009824518,0.009973473,0.00976947,0.009735914,0.009987416,0.009712854,0.0097133145,0.010065108,0.009797933,0.009789181,0.010132857,0.009997323,0.009852997,0.010015592,0.009873628,0.010022726,0.009907795,0.009761941,0.010620924,0.009921742,0.01023153,0.010391539,0.009869167,0.00969588,0.009745394,0.010021555,0.009789123,0.010527044,0.009774872,0.010028427,0.010119371,0.010543927,0.009912404,0.009880127,0.010060843,0.010017269,0.009827314,0.010409214,0.01020517,0.009370502,0.009963612,0.010138805,0.010129686,0.010013246,0.010158809,0.009549422,0.009890072,0.00989631,0.010431599,0.01007095,0.00999981,0.01023908,0.010089625,0.009871411,0.009711221,0.009830153,0.009664383,0.010176619,0.010511059,0.009889438,0.009960278,0.0108229825,0.010479081,0.01007128,0.009524019,0.009655515,0.0102796145,0.009945754,0.009907389,0.009994885,0.010158976,0.009881716,0.010421381,0.01000325,0.0102561,0.010242726,0.01014585,0.010329983,0.009801228,0.009918706,0.010150145,0.009681212,0.010398203,0.009567982,0.010260597,0.010263684,0.01014095,0.009860871
INTU,0.009992966,0.010072628,0.009853844,0.009517939,0.009529549,0.01011823,0.009609346,0.010159478,0.009930629,0.009878848,0.00978599,0.01032144,0.009841406,0.009974247,0.0098076705,0.009787444,0.00997547,0.00972815,0.009714146,0.010028028,0.009802397,0.009794996,0.010126275,0.010011803,0.009848153,0.010020942,0.009889939,0.00996719,0.009844631,0.009739242,0.010617743,0.009888584,0.010244792,0.010384693,0.009879347,0.009701129,0.00976125,0.010043157,0.009842403,0.010554334,0.00977502,0.009996419,0.0101318555,0.010540362,0.0099009685,0.009898604,0.010057922,0.010017781,0.009816708,0.010379552,0.010221137,0.009396431,0.009956532,0.010081321,0.010131121,0.010003731,0.010178095,0.009582691,0.009874534,0.009902747,0.010439062,0.010062863,0.010017857,0.010262919,0.010094754,0.009857032,0.0097380625,0.009815553,0.009675809,0.010164345,0.010532811,0.009895219,0.009989723,0.010786647,0.010439759,0.010055322,0.009531172,0.009656271,0.010306526,0.009936495,0.009907753,0.010015536,0.010137964,0.0098784035,0.010422361,0.009996547,0.010258129,0.010230363,0.010150198,0.010326991,0.0098094875,0.009950366,0.010136851,0.009677954,0.010390362,0.009572084,0.010217271,0.010253286,0.010119596,0.0098563135
JD,0.009994271,0.010062925,0.00982547,0.009521368,0.009525853,0.010150345,0.009606706,0.010199606,0.009945863,0.009859147,0.009770355,0.010297975,0.009823322,0.009959301,0.009775855,0.009797316,0.010001643,0.009736146,0.009704612,0.010030068,0.009779872,0.009809442,0.010135343,0.010005019,0.009856079,0.01002028,0.009907164,0.00999849,0.009866822,0.009754276,0.010610592,0.009905387,0.010257587,0.010391352,0.009884989,0.009699674,0.009724526,0.010042304,0.009789495,0.010525812,0.00978839,0.010020266,0.010117955,0.010544797,0.009887487,0.0098864585,0.010030516,0.009984911,0.0098201,0.010392922,0.010216532,0.009407515,0.009943811,0.0101024965,0.010152957,0.009980204,0.010201493,0.009569998,0.009841396,0.009890273,0.010426566,0.010048214,0.010031859,0.010261798,0.010082063,0.00988101,0.009719212,0.009814919,0.00967106,0.010161698,0.010537397,0.009891877,0.0099724205,0.010785597,0.010428818,0.010050721,0.009536376,0.009648003,0.010314475,0.009948234,0.009940253,0.0100331055,0.010169789,0.009882384,0.010418461,0.010052701,0.010201067,0.010236171,0.010110206,0.01033496,0.009815975,0.009933828,0.010147044,0.009697823,0.010406662,0.009560528,0.01024895,0.010223702,0.010174476,0.0098664705
JPM,0.009970257,0.010099339,0.009824844,0.009531176,0.009537095,0.0101148905,0.009636332,0.01016053,0.009955933,0.00985436,0.009788382,0.010366088,0.0098485965,0.009953028,0.009823605,0.009763169,0.009939956,0.009735297,0.0097170165,0.010017905,0.009777317,0.009828869,0.010135006,0.010004496,0.009829747,0.01001246,0.009895408,0.0100054955,0.009858724,0.009740898,0.01061968,0.009881426,0.010266351,0.010381268,0.00990216,0.009682284,0.009730713,0.010016132,0.00981966,0.010578837,0.009742642,0.010000191,0.010119377,0.010525407,0.0098846,0.009904102,0.010065131,0.009979994,0.009816792,0.010403186,0.0101871025,0.009368378,0.0100020245,0.0100993365,0.010161288,0.010004561,0.010164905,0.009551354,0.009918611,0.00992226,0.010392392,0.010073661,0.010027267,0.010263404,0.01009059,0.009842162,0.009738499,0.0097862175,0.009666482,0.0101544345,0.010545951,0.009892877,0.009986402,0.010784442,0.010451591,0.01003607,0.009530965,0.009657349,0.01030433,0.009946587,0.009913484,0.010009838,0.010173146,0.009895906,0.01043936,0.010008175,0.010251149,0.010229502,0.010160858,0.0103105875,0.009815555,0.009897942,0.010123485,0.009687681,0.010367588,0.009580797,0.010262506,0.010279948,0.010147531,0.009847317
KKR,0.009983995,0.010066678,0.009831176,0.0095018735,0.009539681,0.010116324,0.009621256,0.010173348,0.009944806,0.009885534,0.009747964,0.010360788,0.009833204,0.010000147,0.009798585,0.009755833,0.009951549,0.009709193,0.009709796,0.010045622,0.009767951,0.009794027,0.01012807,0.01000614,0.0098525435,0.010023217,0.009891338,0.010011839,0.009873036,0.009736967,0.01064103,0.009892413,0.010230567,0.010398635,0.009883796,0.009685462,0.009745103,0.010060174,0.009810981,0.010546163,0.009777525,0.0100088585,0.010125749,0.010533531,0.009895402,0.00989379,0.010049516,0.010001513,0.009808645,0.010402953,0.010220281,0.009344791,0.009971563,0.010111494,0.010151618,0.010017751,0.010175641,0.009536608,0.009879608,0.009885833,0.010457688,0.010083916,0.010010433,0.010276569,0.010070314,0.009870628,0.009704103,0.009802451,0.0096795205,0.010178763,0.0105516035,0.009879788,0.009996427,0.010820072,0.0104792975,0.0100372415,0.009508705,0.009649433,0.010299517,0.009939213,0.0099011855,0.010017204,0.01015316,0.009866233,0.010416108,0.010028079,0.010265311,0.010230995,0.010146851,0.010339593,0.009792206,0.009913994,0.010142965,0.009662883,0.010410019,0.009549791,0.010269487,0.010260901,0.010139456,0.009848419
KLAC,0.009993853,0.010093419,0.009810768,0.009525046,0.009559341,0.01014994,0.00960826,0.010149581,0.009940443,0.00989061,0.009762923,0.010358922,0.00984829,0.009966644,0.009770077,0.009783896,0.009970302,0.009749237,0.0096976105,0.010053295,0.009771226,0.009787841,0.010105027,0.010003235,0.009866002,0.010001623,0.009870128,0.01003068,0.009864842,0.009762541,0.010622191,0.009892469,0.010251176,0.010389177,0.0098627815,0.009700494,0.009736834,0.010018286,0.009788493,0.010503207,0.009785652,0.010023582,0.01013056,0.010506156,0.009942084,0.009911427,0.010032072,0.0099955965,0.009825653,0.010415282,0.010224199,0.009384843,0.009960179,0.010106137,0.0101152845,0.010006823,0.010183455,0.009557797,0.009888644,0.009881338,0.010424109,0.0100667225,0.010010902,0.010257708,0.010090489,0.009869918,0.009754398,0.0098424945,0.009666711,0.010150401,0.010540337,0.009889454,0.009993827,0.010725642,0.010461041,0.010046006,0.009524867,0.00966729,0.010272542,0.009915362,0.009895475,0.010005832,0.010199723,0.009865345,0.010404992,0.010036957,0.010263186,0.010214785,0.0101540405,0.010318549,0.009790451,0.009941405,0.010124743,0.009677203,0.010417103,0.009595383,0.010253513,0.010276059,0.010148298,0.009859262
KR,0.009959012,0.01009174,0.009825999,0.009521751,0.009508463,0.010132484,0.009653938,0.010180123,0.009943928,0.009844711,0.009745089,0.010311126,0.009830134,0.0099904,0.009808517,0.009783877,0.0099456655,0.009715948,0.009722235,0.010023781,0.009783905,0.009824899,0.0101321535,0.0099768825,0.009865012,0.010017816,0.009910638,0.009979789,0.009851526,0.009729484,0.010595245,0.009896125,0.0102598,0.010388672,0.009860083,0.009666333,0.009740859,0.010051012,0.009837554,0.010570587,0.009768141,0.010005271,0.010149292,0.010574546,0.009860604,0.009916669,0.010049658,0.009976964,0.009828275,0.010418754,0.0102248825,0.009343464,0.009975723,0.010122316,0.010139036,0.010002639,0.010186292,0.009546926,0.009900924,0.009917138,0.010432452,0.010072311,0.010029418,0.010253901,0.010101691,0.009830228,0.009719968,0.009796627,0.009677618,0.010174697,0.010570412,0.009874901,0.009969851,0.010813358,0.010411497,0.010074932,0.00951172,0.009643106,0.010306954,0.0099558495,0.009942216,0.010049004,0.010116257,0.009877485,0.010428847,0.010019407,0.010226039,0.010222648,0.010115172,0.010339377,0.009800084,0.009924726,0.010133581,0.009713504,0.01039061,0.009587493,0.0102624465,0.010243734,0.0101335,0.009867569
LMT,0.0100010745,0.010098547,0.009817915,0.009543577,0.009535104,0.010133265,0.0096302545,0.0101487925,0.009950593,0.009838214,0.009748749,0.010343082,0.009836951,0.009962201,0.009790266,0.009783746,0.009956089,0.0097195,0.009704815,0.01001886,0.009769489,0.009783801,0.010127297,0.010029815,0.009845458,0.010030106,0.009922278,0.009989578,0.009854317,0.009745089,0.010599685,0.009893294,0.010244489,0.010380115,0.0098874755,0.009664459,0.009725075,0.010048374,0.009785833,0.010514496,0.009769567,0.010014784,0.010122132,0.010530654,0.0099076275,0.009878986,0.010049016,0.009975677,0.0098333815,0.010414947,0.01027126,0.009373066,0.009982612,0.010133148,0.010143438,0.0100112595,0.010181064,0.009588879,0.009883878,0.009920549,0.010428479,0.010076343,0.010058727,0.010253795,0.01008822,0.009884592,0.009730671,0.009830206,0.009656309,0.0101339705,0.010545359,0.009869829,0.009975411,0.010791208,0.010456962,0.010021125,0.009548044,0.0096161505,0.010296702,0.009951667,0.009929033,0.010019636,0.010164261,0.009871598,0.010430442,0.010026282,0.010200825,0.010230739,0.01014996,0.010317772,0.00978967,0.009952438,0.0101296455,0.0096802255,0.010412613,0.009572435,0.010260442,0.010254862,0.010158718,0.009846599
LOW,0.010002921,0.010082439,0.009838205,0.009561892,0.009519868,0.010139981,0.009641332,0.01014517,0.009948396,0.009882492,0.009765528,0.010299798,0.009878531,0.009950067,0.009801871,0.009799182,0.009958495,0.009748096,0.009702206,0.010024849,0.0097906515,0.009827136,0.0101359775,0.009971012,0.009829871,0.009987487,0.009910898,0.009968313,0.009886,0.009772437,0.010584913,0.009880616,0.010276804,0.010373163,0.00990143,0.009679364,0.009722854,0.0100321,0.009833028,0.010529905,0.0097756125,0.010003782,0.010162569,0.010547493,0.009911573,0.00993119,0.010027228,0.010000441,0.009835602,0.010394762,0.010195393,0.009405863,0.0099505,0.010094391,0.010135051,0.0099778585,0.010183764,0.009578045,0.009872623,0.009916512,0.010411412,0.01003849,0.01002943,0.0102493465,0.010079988,0.009837067,0.009754056,0.009809982,0.009673433,0.010182213,0.010538267,0.009911682,0.009959388,0.010726112,0.010430932,0.010049444,0.009544447,0.009657744,0.010314435,0.009935772,0.009928242,0.010031906,0.01013849,0.009878409,0.010453856,0.0100027025,0.010220184,0.010203542,0.010134944,0.010329413,0.009836046,0.009914792,0.01013097,0.009672874,0.010391514,0.009601893,0.010242514,0.010246629,0.0101592075,0.009862698
LRCX,0.009963328,0.010104164,0.009810931,0.009533495,0.009530521,0.010142958,0.009631859,0.010169957,0.009947399,0.009852331,0.009801959,0.010339982,0.009868048,0.009969382,0.009808753,0.009738836,0.009964056,0.009741757,0.009687563,0.010013097,0.009760125,0.009839041,0.010138144,0.009976197,0.00981823,0.010035645,0.009924691,0.010038622,0.009855653,0.009780818,0.01061916,0.009883281,0.010255422,0.010421245,0.009886742,0.0096736,0.0097417645,0.010030422,0.009833213,0.010576341,0.009762121,0.009983536,0.010132673,0.010520007,0.009874992,0.0099058235,0.010076319,0.009999668,0.009804026,0.010407115,0.01018556,0.00937611,0.009971382,0.010097167,0.010146784,0.009977452,0.010188577,0.009549134,0.0098797865,0.009894574,0.01042125,0.010088549,0.009986382,0.010262923,0.010080744,0.009848599,0.009705342,0.009771497,0.009693842,0.010211459,0.010545006,0.009877832,0.009967431,0.010756278,0.010434716,0.010032022,0.009506306,0.009664492,0.010301282,0.009940291,0.009896912,0.010044013,0.010164721,0.009904411,0.01042307,0.010015493,0.010267525,0.010244674,0.0101493765,0.01034775,0.0098165115,0.009923325,0.010123815,0.009674851,0.010379126,0.009581894,0.010245868,0.0102650365,0.010152039,0.0098418
MA,0.00999663,0.010097812,0.009799893,0.009532166,0.009564278,0.01011087,0.009649234,0.010194353,0.009938973,0.009863008,0.009784304,0.010396113,0.009841725,0.010001162,0.009820445,0.00975831,0.009959096,0.009729895,0.009682781,0.010005447,0.009750566,0.009847368,0.01011589,0.009977666,0.00981948,0.010021056,0.009915436,0.010030288,0.0098298555,0.009775212,0.010598123,0.009875402,0.010266034,0.010386514,0.0099262055,0.009679222,0.009731998,0.010034023,0.009834453,0.010564297,0.009765479,0.010010082,0.010105964,0.010533326,0.009898969,0.009914374,0.010041738,0.009963171,0.00983171,0.010379311,0.010217299,0.009385191,0.009970646,0.010125991,0.010159331,0.009970367,0.010180993,0.009562556,0.009886678,0.009893081,0.01043852,0.010093657,0.010005934,0.010285786,0.010052772,0.009828527,0.009708217,0.009773461,0.009653185,0.010164069,0.010544522,0.00988446,0.00995561,0.010779377,0.010475741,0.010048633,0.009503163,0.0096625285,0.010295941,0.0099225035,0.0099169705,0.010055736,0.01018353,0.009912444,0.010448441,0.010015246,0.010231852,0.010235483,0.010096429,0.010315466,0.009810454,0.00989244,0.010150789,0.009678093,0.010375561,0.009569511,0.010267205,0.010237965,0.010170641,0.009857305
MELI,0.009989932,0.010056575,0.009843082,0.0095446315,0.0095337685,0.010118878,0.0095934365,0.010152887,0.009926209,0.009840451,0.00977112,0.010330608,0.009854577,0.009936363,0.009770712,0.009774246,0.010010883,0.009734846,0.009709983,0.01005538,0.009815967,0.009800917,0.0101265935,0.009989775,0.009830704,0.010031208,0.009859253,0.009996694,0.009868885,0.009732733,0.010650299,0.009932953,0.010228036,0.010387361,0.0098456,0.009709482,0.009762724,0.010047764,0.009779155,0.01053069,0.009778004,0.010007635,0.010126379,0.01051535,0.009906158,0.009878856,0.010080013,0.010024512,0.009789607,0.010397431,0.010211403,0.009418992,0.009971589,0.010091317,0.010112901,0.010022725,0.010200426,0.009598022,0.009866771,0.00990473,0.010433388,0.01004093,0.010009018,0.010237131,0.010112459,0.009863171,0.00972702,0.009817312,0.009670489,0.01019445,0.010525562,0.00987635,0.010004371,0.01079407,0.010463125,0.010046001,0.009528603,0.009657766,0.010263846,0.009951897,0.009943855,0.01000689,0.010163163,0.009869559,0.01043542,0.009998912,0.010273435,0.010226605,0.010144254,0.010321712,0.009794465,0.009907541,0.010126833,0.009716681,0.0104075195,0.009571379,0.010255156,0.010257922,0.01013005,0.009853503
META,0.010000201,0.010073547,0.009832928,0.009540591,0.009555306,0.010131499,0.009610327,0.010175487,0.009934922,0.00985278,0.009734545,0.010363111,0.009853471,0.009947713,0.009808199,0.009749076,0.009960999,0.009727757,0.009720132,0.010035124,0.009785785,0.009817518,0.010143631,0.010001347,0.009829752,0.010023797,0.009893149,0.01002519,0.009854318,0.009742123,0.010636699,0.009905273,0.010241341,0.01040436,0.009873724,0.009720558,0.009740465,0.010038864,0.009808703,0.010543887,0.009790124,0.009995777,0.010134146,0.01051927,0.009900492,0.009906196,0.010057487,0.010009721,0.009806864,0.010422165,0.010192519,0.009374458,0.009946408,0.010102939,0.010137755,0.009991018,0.010168566,0.009547735,0.009897318,0.009907747,0.010417903,0.010079639,0.009998227,0.010252396,0.010067342,0.009863882,0.009721727,0.009784613,0.009686301,0.010192142,0.010521998,0.009883658,0.009965448,0.010755573,0.0104425,0.010046406,0.009494446,0.0096689705,0.010289865,0.009964642,0.009925379,0.010011626,0.010171639,0.009889764,0.010401401,0.010010792,0.010248454,0.010237226,0.010144712,0.010320544,0.009825524,0.009905591,0.010147942,0.00969599,0.0104012415,0.009567987,0.010278523,0.01027611,0.010127008,0.009867959
MMC,0.009975083,0.010095559,0.009826934,0.00953852,0.009529952,0.010120488,0.009659306,0.010165045,0.009941252,0.009865437,0.009724147,0.010342004,0.009853494,0.009968855,0.009809544,0.009770857,0.009923449,0.009738519,0.009724485,0.0100344345,0.00977252,0.009820948,0.010146819,0.0099922065,0.009858781,0.0100113135,0.009901598,0.010019356,0.009869497,0.009761073,0.010603957,0.009880073,0.0102528725,0.010385063,0.009885711,0.009675533,0.009719205,0.0100458255,0.009802537,0.010528175,0.009769211,0.01002074,0.010163151,0.010537427,0.009888333,0.009909917,0.010035891,0.009977448,0.009819296,0.0104059,0.010228715,0.009351483,0.009969329,0.010119825,0.010173585,0.009986254,0.0101667885,0.009547891,0.009891864,0.009895612,0.010434397,0.010085144,0.01000567,0.010243769,0.010100448,0.009864049,0.00973107,0.0098079005,0.00967546,0.01016943,0.010558566,0.009877665,0.009967133,0.010770192,0.010458583,0.010040977,0.009526016,0.009649051,0.010297672,0.009953308,0.009914764,0.010017593,0.010157071,0.00988565,0.010429037,0.01003528,0.010235547,0.010209552,0.010123438,0.010317972,0.0098001445,0.009905836,0.010131249,0.009694003,0.010402532,0.009574883,0.01027585,0.010252286,0.010165815,0.009855906
MRVL,0.009980449,0.010093135,0.009807013,0.009532031,0.009549369,0.010131335,0.009638494,0.01016796,0.009961478,0.009865044,0.009753379,0.010331953,0.009832236,0.009977313,0.009795727,0.009783568,0.009942859,0.009721089,0.009706896,0.010025383,0.009819543,0.009815022,0.010138027,0.010010738,0.009831298,0.01003141,0.009872261,0.00999386,0.009850796,0.009725303,0.010622151,0.009910403,0.010256637,0.010383507,0.009888699,0.009664932,0.009745877,0.010045113,0.009805201,0.0105364695,0.009757806,0.00998291,0.010119051,0.010521313,0.009899997,0.00989512,0.010083412,0.009990406,0.009835513,0.010402801,0.010255476,0.009353632,0.010003981,0.010120377,0.01014318,0.010022534,0.010198994,0.009577494,0.00988205,0.009921685,0.010397835,0.0100491615,0.0100217005,0.010273206,0.010120227,0.009847708,0.009715045,0.009822968,0.009657442,0.010163819,0.010555095,0.009874836,0.009978667,0.010783807,0.010439133,0.010021396,0.0095505,0.0096408855,0.010297995,0.009946065,0.009945711,0.010016119,0.010154845,0.0098533975,0.010430049,0.009998184,0.01025665,0.010226617,0.010163022,0.010311959,0.0097999545,0.009917628,0.010108532,0.009681247,0.010370512,0.0095972605,0.010245311,0.010258755,0.010140734,0.009854323
MS,0.009993016,0.010086223,0.009829401,0.009519796,0.009522976,0.010131304,0.009614185,0.010203657,0.009956667,0.009862201,0.009758767,0.010360364,0.009822341,0.009965902,0.009802768,0.009772767,0.009971853,0.009718979,0.00970501,0.010043962,0.009781045,0.0097921295,0.010144344,0.0100275595,0.009860761,0.010027198,0.009881887,0.0100164395,0.009866698,0.009718182,0.01066305,0.0098962365,0.010228397,0.010398151,0.00988026,0.009715254,0.009751683,0.010008467,0.0098264385,0.010545598,0.009783016,0.010011336,0.0101173585,0.010512126,0.009900495,0.009888198,0.010072488,0.010015267,0.009802889,0.010415395,0.010215348,0.009367348,0.0099730715,0.010108599,0.010152519,0.010024706,0.010166642,0.009558247,0.009872075,0.009922372,0.010387534,0.010062336,0.010021329,0.01024169,0.010081362,0.0098678395,0.009709243,0.009795975,0.009656884,0.010167317,0.010523833,0.009899827,0.009998004,0.010804115,0.010437673,0.010035116,0.009502338,0.009650788,0.010305979,0.009938442,0.009917637,0.010012811,0.010186904,0.009866714,0.010411599,0.010019774,0.010256989,0.010231105,0.010163165,0.010307465,0.009795539,0.009943108,0.010124017,0.0096576065,0.010392345,0.009562163,0.010259135,0.010279927,0.010123235,0.009849725
