,AAPL,ACN,ADBE,ADI,ADP,ADSK,AMAT,AMD,AMZN,APH,APP,ARM,AVGO,AXP,AZO,BA,BABA,BAC,BLK,BN,BX,C,CB,CDNS,CME,COF,COST,CPNG,CPRT,CRM,CRWD,CSCO,CVNA,CVS,DELL,DG,EBAY,FTNT,GD,GE,GOOG,GS,HD,HON,HOOD,HWM,IBKR,IBM,ICE,INTC,INTU,JD,JPM,KKR,KLAC,KR,LMT,LOW,LRCX,MA,MELI,META,MMC,MRVL,MS,MSFT,MU,NET,NFLX,NOC,NOW,NTES,NU,NVDA,ORCL,ORLY,PANW,PDD,PGR,PLD,PLTR,QCOM,RBLX,ROST,RTX,SCHW,SE,SNOW,SNPS,TGT,TJX,TPR,TSCO,TXN,ULTA,V,WDAY,WELL,WFC,WMT,XLE,XLK,XLY
GS,0.0097062765,0.010271983,0.010013238,0.00969207,0.009963478,0.010366782,0.009822024,0.010586079,0.009687154,0.009363956,0.009854725,0.009725215,0.009286813,0.009174249,0.010209627,0.009930914,0.009495266,0.009776812,0.009447818,0.009880565,0.009472512,0.009869898,0.00949934,0.009914629,0.009500023,0.010022979,0.009369264,0.009975995,0.009610058,0.009398352,0.010072739,0.009522313,0.00945845,0.008987372,0.00965724,0.00966824,0.009659884,0.0100569585,0.009891229,0.009537876,0.010396127,0.009759637,0.009791284,0.01013462,0.009690966,0.009206032,0.009766934,0.00991874,0.010055434,0.0099121705,0.009282764,0.009795813,0.009348312,0.0093263555,0.009537172,0.009033681,0.009897017,0.009971879,0.009504711,0.009673361,0.009360832,0.009832604,0.010007899,0.009250503,0.009831127,0.009439884,0.009886501,0.009980613,0.009698978,0.009434186,0.009653214,0.009320559,0.010444242,0.0098646,0.009654325,0.009440258,0.009522025,0.009758063,0.010106022,0.009480587,0.009793475,0.009951545,0.01006248,0.009405712,0.00979638,0.009753612,0.008979795,0.010135464,0.009698602,0.0097503625,0.009498958,0.009194171,0.0097408295,0.009608377,0.009597,0.009880163,0.009915996,0.009640488,0.009854346,0.009215595,0.009256996,0.009728494,0.010170731
HD,0.009730209,0.010233004,0.00998682,0.009704409,0.009966479,0.010406382,0.009845304,0.010622289,0.009627784,0.009378755,0.009879601,0.0097638145,0.009248057,0.009225756,0.0102027,0.009896359,0.00953884,0.009791695,0.0094636185,0.009909766,0.009438905,0.009839212,0.009480522,0.009936092,0.009456075,0.010036619,0.009348745,0.010012905,0.009600604,0.0093955435,0.010060328,0.009513514,0.009447931,0.008975335,0.00961728,0.009677872,0.009691489,0.010042673,0.009891082,0.009508466,0.010411523,0.009806728,0.009758981,0.010136452,0.009678965,0.009199645,0.00974391,0.009898747,0.010068862,0.009905655,0.00927723,0.00979724,0.009365456,0.009291535,0.009533426,0.0090316,0.009844605,0.009968713,0.009540623,0.009711752,0.009375136,0.009851426,0.009994218,0.0092295855,0.009803211,0.009429349,0.00990962,0.009983739,0.009723267,0.009464675,0.009580569,0.009356338,0.010457538,0.009845762,0.009625506,0.009429092,0.0095469095,0.009770896,0.010049973,0.009524422,0.0097855665,0.009920285,0.010068444,0.009369953,0.009781874,0.009794676,0.008986157,0.010132739,0.009695961,0.009770699,0.009516912,0.009221801,0.009712545,0.009587543,0.009570138,0.0099252,0.009889858,0.009681314,0.009857911,0.009236556,0.009268445,0.0097395135,0.010170196
HON,0.009719195,0.010254822,0.009997563,0.009728788,0.009951182,0.0103400955,0.009850511,0.010524722,0.009629194,0.009351231,0.009884584,0.009778948,0.009309771,0.009202404,0.010227898,0.009915329,0.009509118,0.009762732,0.009486087,0.009895472,0.009445744,0.0098632155,0.009474729,0.009903188,0.009445886,0.009965936,0.009333469,0.009970103,0.009628405,0.009375261,0.010050932,0.009470145,0.009461229,0.009030361,0.009633351,0.009713874,0.009638365,0.010077102,0.00993225,0.009558344,0.01032616,0.009757715,0.0097507285,0.010126651,0.009651186,0.009165463,0.009754788,0.009883918,0.010051622,0.0099511435,0.009313412,0.009791293,0.009372822,0.009315331,0.009613094,0.009095768,0.009868952,0.010016109,0.009521719,0.009728869,0.009411348,0.009867493,0.0099501815,0.009260978,0.0098152775,0.009474903,0.009863514,0.009961257,0.00973036,0.009418461,0.009617297,0.009331807,0.010444675,0.009839144,0.009608263,0.0094211465,0.009554998,0.009809978,0.010054465,0.009509908,0.0098156845,0.009876047,0.010083221,0.009391392,0.009782902,0.009800443,0.00902963,0.010051636,0.009743815,0.009695196,0.009559007,0.009188178,0.009752063,0.009592456,0.0095958635,0.00989593,0.00992169,0.00964776,0.0098443935,0.0092466725,0.009272325,0.009713015,0.010206942
HOOD,0.009688318,0.010224603,0.010010569,0.009677776,0.01002608,0.01032552,0.009841973,0.010552058,0.009717358,0.009379454,0.009907606,0.009756942,0.009254981,0.009150879,0.010166384,0.009975572,0.009498611,0.009820264,0.009516186,0.009911278,0.009463756,0.009892407,0.009497692,0.009919825,0.009485826,0.010018993,0.0092983525,0.010003215,0.009650201,0.009376854,0.01002268,0.009487193,0.009443654,0.008978995,0.009624507,0.00969685,0.009617858,0.010040289,0.009868218,0.009506363,0.010346523,0.009749219,0.00977631,0.010151819,0.009707805,0.00922042,0.009680565,0.009913605,0.010023522,0.009940744,0.009236516,0.009830775,0.009292527,0.009333736,0.009532052,0.009052207,0.009896252,0.009992428,0.009512643,0.009698357,0.009412518,0.009842578,0.010050073,0.009218111,0.00975982,0.009438882,0.009915656,0.009988399,0.0097349975,0.009425731,0.00962146,0.009390672,0.010511682,0.009884089,0.009576302,0.0094505465,0.00955672,0.00973524,0.010117881,0.009529447,0.009793061,0.009938926,0.0101103075,0.009413699,0.009777489,0.009765592,0.008983233,0.010163546,0.00973459,0.0097493995,0.009500538,0.009199991,0.009727773,0.009568178,0.009638374,0.009901876,0.009903368,0.009651998,0.009839155,0.009167805,0.00926011,0.009717567,0.010148436
HWM,0.009703851,0.010244758,0.010043616,0.009678861,0.010020901,0.010353103,0.0098278,0.010590293,0.009677878,0.00939852,0.009902729,0.00971758,0.009250421,0.009209166,0.010175653,0.009938787,0.009539407,0.0098155085,0.009469736,0.009910465,0.009448282,0.009837024,0.009471002,0.009933275,0.009457957,0.010001315,0.009343896,0.009958878,0.009637955,0.009410945,0.0100313295,0.009479243,0.009442324,0.00901385,0.009636678,0.009689993,0.009652177,0.0100695165,0.009876736,0.009486554,0.010365755,0.009799547,0.0097661195,0.010142327,0.009704904,0.009225738,0.009766701,0.009912234,0.010045487,0.009930875,0.009258695,0.009826018,0.009309768,0.009338106,0.0095245335,0.009052177,0.009860779,0.010018831,0.009525791,0.009719059,0.009355969,0.009856174,0.0099879,0.009262367,0.009770766,0.009420987,0.009889601,0.009962308,0.009740282,0.00945033,0.009631172,0.009352895,0.010476221,0.009837193,0.009631433,0.009412702,0.009558922,0.0097691,0.010087377,0.009567412,0.009790488,0.009889228,0.010081135,0.009403193,0.009800178,0.0097395405,0.008978909,0.010128822,0.009697808,0.009766801,0.009454448,0.009223013,0.009709343,0.009597181,0.009601257,0.009920515,0.009855369,0.009679123,0.009836233,0.00917992,0.00927644,0.00975057,0.010177964
IBKR,0.0097498335,0.010304216,0.010029782,0.009745285,0.009960629,0.010447802,0.009825012,0.01057988,0.009659496,0.009413179,0.00985041,0.0097719915,0.009243127,0.009223049,0.01022059,0.009902576,0.009496408,0.009806659,0.009474598,0.009948302,0.009465454,0.009826379,0.009461183,0.0099262595,0.009526061,0.010043154,0.009331453,0.009959179,0.009608708,0.009398879,0.010092679,0.009527253,0.009471554,0.008998223,0.009590639,0.009595295,0.0096550565,0.010083604,0.00992406,0.009506491,0.01037119,0.009820438,0.009765388,0.010126998,0.0096732145,0.009181397,0.009728926,0.009902256,0.010020886,0.009928694,0.009291751,0.009773316,0.009328321,0.009315189,0.009531739,0.009044253,0.009855782,0.0099893315,0.009528926,0.009675128,0.009401767,0.009860793,0.010066143,0.009258434,0.009753665,0.0094380975,0.009910343,0.009990539,0.009726623,0.009466898,0.009618226,0.009332267,0.010387542,0.00983179,0.009628277,0.009415087,0.009539612,0.0097026015,0.0100960005,0.009513594,0.009769661,0.00989678,0.010055484,0.009390233,0.009742914,0.009798323,0.008982675,0.010088144,0.009686392,0.009768192,0.009502476,0.009219588,0.009714289,0.009611829,0.009547587,0.009984257,0.009885641,0.009680711,0.00982889,0.009206974,0.009249637,0.009748481,0.0102050295
IBM,0.009714495,0.010234276,0.010035728,0.009736868,0.009998009,0.010345565,0.009845685,0.01059903,0.009682179,0.009374322,0.009855245,0.009754956,0.009313018,0.009210182,0.010150365,0.009940959,0.009495036,0.009848369,0.009553115,0.009920244,0.009477444,0.00984597,0.009484692,0.009931744,0.009500388,0.010042292,0.009342412,0.009941693,0.009674793,0.009366221,0.010061907,0.009513104,0.009470426,0.009000785,0.009604514,0.009669082,0.009654526,0.010053724,0.009878058,0.009455381,0.010357192,0.009781993,0.009752126,0.010161174,0.009676098,0.009194132,0.00963115,0.009840535,0.010016471,0.009931209,0.009299511,0.009766158,0.009338132,0.009333424,0.009527501,0.009064761,0.009857783,0.009977356,0.009534409,0.00965336,0.009413096,0.00983385,0.010036832,0.00924808,0.009772744,0.009485583,0.009913125,0.009978115,0.009727336,0.0094543435,0.00963066,0.009418635,0.010437332,0.009876131,0.009572314,0.009469639,0.009529793,0.009685826,0.010074573,0.009513009,0.0097943675,0.009919128,0.010075664,0.009400322,0.009711763,0.009756677,0.008985406,0.010109959,0.009744457,0.0097576175,0.00951611,0.009214994,0.009761387,0.009592639,0.009597654,0.009929108,0.009918301,0.009680461,0.009823216,0.009209946,0.009278543,0.009737035,0.010142954
ICE,0.009726447,0.010284594,0.010028978,0.009730038,0.010049667,0.010390651,0.009851769,0.010614658,0.009610584,0.009335899,0.0099012805,0.009730124,0.009256382,0.00917824,0.010258347,0.009915684,0.009547451,0.009793075,0.00945473,0.009913174,0.009450395,0.009853557,0.009439407,0.0099096,0.009411057,0.010035653,0.009363161,0.010034805,0.0095747225,0.009412253,0.01003796,0.009514134,0.00942958,0.008955814,0.009636065,0.009624243,0.009611534,0.010034475,0.009874069,0.00948093,0.010333468,0.009777752,0.009760631,0.010179225,0.009673177,0.009182988,0.0097712185,0.009969179,0.010110578,0.009932761,0.009285968,0.009833201,0.009294627,0.009303808,0.009533546,0.009061991,0.009897342,0.009977967,0.009503663,0.009717211,0.0093584,0.009851929,0.010015924,0.00919538,0.009813897,0.009428826,0.00986143,0.009987975,0.009752389,0.009445662,0.009640472,0.009353593,0.010461812,0.009864084,0.009610171,0.009420885,0.00956851,0.009811801,0.010085411,0.009518063,0.009837984,0.009894286,0.0100437,0.0093791755,0.009755338,0.0098194685,0.008967628,0.010144401,0.009722489,0.009682131,0.009569605,0.009205834,0.009708026,0.009588286,0.009621153,0.009888438,0.009948945,0.009637753,0.009855518,0.009161743,0.009256945,0.009682862,0.010226185
INTC,0.009705814,0.010270547,0.010010364,0.009701347,0.009951128,0.010389751,0.009871166,0.010603357,0.00965048,0.009366106,0.0098714745,0.009758193,0.009284418,0.009215796,0.010191221,0.0099060405,0.009481881,0.009786079,0.009468609,0.009888678,0.009467485,0.009804443,0.009494321,0.009923985,0.009461669,0.010025365,0.009318865,0.009948143,0.009666816,0.009382304,0.010090855,0.009489019,0.009438644,0.009026239,0.009601559,0.009706197,0.009666455,0.010062746,0.009893006,0.009494857,0.010374103,0.009776364,0.009751869,0.010120864,0.009675493,0.009192635,0.009715629,0.0098667005,0.010050403,0.009886478,0.009312273,0.009777442,0.009359435,0.009331912,0.009544088,0.0090774,0.009849853,0.009992874,0.009516029,0.009680079,0.009399608,0.009855348,0.010008959,0.009298684,0.009739374,0.009457275,0.0099362,0.009974502,0.009778993,0.009484051,0.009607878,0.009349411,0.010452779,0.00985704,0.009629365,0.00944005,0.009544577,0.009731183,0.010071097,0.009550349,0.009776792,0.009924032,0.010051245,0.009369053,0.009773443,0.009788199,0.009007474,0.010074646,0.009744645,0.009767721,0.009503878,0.009212281,0.009753866,0.009597097,0.009567778,0.009924304,0.009846045,0.009671622,0.00982465,0.009257678,0.009290591,0.009720052,0.010198835
INTU,0.009750414,0.01024914,0.010056206,0.009719858,0.009967696,0.010355626,0.009851234,0.010513797,0.009609537,0.0093874745,0.0098386165,0.009732093,0.009299879,0.009172214,0.0101884855,0.009906624,0.009516787,0.009788327,0.009481629,0.009912013,0.009440419,0.009814847,0.009510772,0.009924112,0.009517661,0.010004634,0.0093109235,0.009969605,0.009699059,0.009336445,0.010036744,0.009459545,0.009461028,0.009053538,0.009570171,0.009657993,0.009677797,0.010102741,0.00994935,0.009504443,0.010361173,0.00978655,0.009756817,0.010169074,0.009706347,0.009184682,0.009690344,0.009834647,0.010058098,0.009919664,0.00929967,0.009761229,0.009325372,0.0093282135,0.0095911985,0.009074364,0.009886275,0.009997732,0.009540602,0.009662136,0.009405396,0.009880396,0.010006973,0.009238967,0.00973591,0.009449575,0.0099360645,0.009995004,0.009768285,0.009438104,0.009593872,0.009322674,0.010470218,0.009850154,0.009642618,0.009402404,0.009550795,0.009800444,0.010100238,0.009539196,0.009753397,0.009924354,0.010090431,0.0093763415,0.0097750705,0.009753415,0.008979067,0.010086075,0.009775627,0.009755905,0.009529812,0.00917385,0.009733489,0.009611007,0.009620127,0.009929279,0.009895257,0.009664049,0.009807629,0.009196559,0.009243446,0.009793321,0.010171522
JD,0.0097422,0.010247751,0.010017787,0.009677055,0.010016881,0.010376565,0.009808654,0.010567406,0.009674598,0.009355743,0.009876535,0.009730111,0.009294045,0.00916288,0.010173898,0.009942217,0.009526343,0.009794531,0.009495301,0.009916006,0.009433259,0.00984198,0.009462532,0.009920133,0.009454222,0.010021141,0.009317353,0.009997592,0.009668838,0.0093643535,0.01006148,0.009488119,0.009440595,0.009022154,0.009623082,0.009667093,0.009616826,0.010066254,0.0098873265,0.0095291715,0.010300664,0.009762616,0.009790095,0.010178121,0.00971538,0.009195792,0.00968438,0.009843785,0.010060132,0.009960353,0.009304583,0.00979471,0.009327356,0.009324458,0.00952225,0.009070168,0.009888547,0.00998464,0.009501794,0.009676744,0.009412613,0.009842385,0.010013284,0.009213782,0.009808895,0.009465853,0.009927715,0.009981062,0.009733366,0.00943407,0.009647122,0.009406016,0.010514887,0.00990713,0.009585459,0.009420749,0.009553865,0.009727959,0.010065351,0.009498224,0.009818058,0.009888124,0.010080356,0.009381744,0.009777259,0.009784416,0.008955305,0.010150514,0.009759786,0.009736385,0.009545493,0.009236672,0.009756216,0.0095815845,0.009605251,0.0099255685,0.009905,0.009655456,0.009818306,0.009160468,0.009248371,0.009743952,0.010159343
JPM,0.009652398,0.010227319,0.010046752,0.009665135,0.010006664,0.010388165,0.009878924,0.010642611,0.009687088,0.009411677,0.009882439,0.009735873,0.009274102,0.0092017185,0.010177786,0.009933407,0.009527447,0.009819162,0.009446823,0.009900821,0.00945473,0.009833747,0.009491097,0.0099003855,0.009476565,0.0100228125,0.00931956,0.009930881,0.009682989,0.009372223,0.010021702,0.009492917,0.00946277,0.0090195,0.009586752,0.009740429,0.009650139,0.010013327,0.00990017,0.009465594,0.010325511,0.009780984,0.0097419685,0.010150785,0.009706092,0.009235629,0.009711491,0.00992289,0.010052884,0.009898024,0.009278467,0.009808594,0.009391066,0.0093485955,0.00951512,0.009032804,0.009862956,0.009971758,0.009514284,0.009672757,0.009360105,0.009845535,0.010002863,0.009220545,0.00978829,0.009435098,0.009893877,0.0099630095,0.009765617,0.009455253,0.009620622,0.009353348,0.010438535,0.009892361,0.009615316,0.009400895,0.009570757,0.009721429,0.010104818,0.009552956,0.009777269,0.009964743,0.0100927595,0.0093943775,0.009783858,0.009742925,0.0089571625,0.01014278,0.0097568855,0.009784738,0.009557491,0.009222059,0.009746184,0.009570262,0.0096169235,0.009928873,0.009879164,0.009649323,0.009833073,0.00918714,0.009293137,0.009742521,0.0101078525
KKR,0.009652048,0.010266398,0.009994682,0.009688391,0.009980131,0.010381152,0.009819157,0.010559296,0.009668894,0.009343382,0.009891106,0.009740979,0.009260662,0.009179629,0.010156395,0.009946075,0.009502,0.009818583,0.0094930455,0.009875169,0.009485331,0.009863221,0.009510038,0.009914775,0.009479546,0.010043676,0.009320992,0.009997999,0.00967559,0.009393361,0.010090267,0.009533463,0.009399874,0.009057921,0.009619053,0.0096814595,0.0096368715,0.010038275,0.0098816175,0.0094936555,0.010346166,0.009766699,0.009735769,0.010164795,0.00970748,0.009215552,0.009709404,0.009905133,0.010105075,0.009927731,0.0092537105,0.009843261,0.0093686925,0.009356628,0.009522232,0.009056117,0.009839247,0.00992582,0.009516389,0.009716495,0.00936866,0.009863311,0.009991335,0.009250019,0.009825532,0.009466728,0.009870245,0.010007132,0.009712145,0.009427264,0.0096391365,0.009418235,0.010489034,0.009915705,0.009579351,0.009351948,0.009552434,0.009721754,0.010048463,0.009521058,0.009805499,0.009928164,0.010086462,0.009403564,0.009733996,0.009760615,0.008966086,0.010150049,0.009750551,0.00974199,0.009533483,0.009230545,0.00979927,0.009592362,0.0096303085,0.009893242,0.009880256,0.009694568,0.009800902,0.0091911275,0.009264719,0.009653546,0.010172638
KLAC,0.009677617,0.010278609,0.0099950535,0.009714464,0.009947368,0.010404078,0.00984807,0.010567372,0.009657145,0.009379165,0.009862559,0.009795105,0.009275035,0.009196106,0.010205766,0.009903856,0.009550773,0.009786845,0.009430198,0.009912823,0.009474786,0.009826956,0.009497548,0.009925123,0.00951885,0.010029313,0.009380046,0.009991105,0.009609637,0.009368283,0.010058189,0.009486267,0.009419184,0.009028912,0.009595523,0.009696549,0.009641716,0.010026596,0.0099321585,0.009493647,0.010351832,0.009772038,0.009764684,0.010171499,0.009687956,0.009228425,0.009766432,0.009910602,0.010095762,0.009911959,0.009316152,0.009813985,0.009359805,0.009339221,0.009532006,0.009079505,0.00986204,0.009960769,0.009566294,0.009673811,0.009355104,0.009857308,0.009994658,0.009209636,0.00982626,0.009434628,0.009909334,0.009949751,0.00971075,0.0094253775,0.009632188,0.00929861,0.010407738,0.009881138,0.009635303,0.0093555935,0.009559404,0.009786507,0.010064356,0.009512672,0.00980133,0.009980436,0.010048499,0.009401032,0.00976539,0.009720283,0.008989095,0.010119455,0.009787854,0.009743178,0.0095404275,0.009245053,0.009715139,0.00957575,0.009611005,0.009842395,0.009885326,0.0096438425,0.009816726,0.009211941,0.009287538,0.009731985,0.010176831
KR,0.009729724,0.010229593,0.009997563,0.009696758,0.009990538,0.010358472,0.009850745,0.010566553,0.009628072,0.009375333,0.009869218,0.009787255,0.009300191,0.009193247,0.010195317,0.0098861605,0.009541741,0.009792535,0.009468158,0.0099306805,0.009436306,0.009833917,0.009490758,0.009924655,0.009505013,0.010031203,0.009348832,0.009954411,0.009615535,0.009389035,0.010050361,0.009508618,0.009505763,0.008988565,0.009612755,0.0096480865,0.009643735,0.010036943,0.009953138,0.009518858,0.010368631,0.009766892,0.009768296,0.010118923,0.00966822,0.009202825,0.0096967695,0.009883656,0.010060215,0.009904779,0.00929209,0.009801843,0.009362651,0.009311955,0.00956079,0.009063053,0.009857981,0.009985177,0.009528273,0.009671198,0.009363868,0.009858964,0.010022584,0.009227644,0.00978438,0.009469117,0.009880975,0.009929912,0.009731141,0.009443998,0.009628721,0.00932931,0.010497887,0.009880735,0.009646701,0.009415003,0.009564543,0.0097604245,0.010084359,0.0094972355,0.009830911,0.009926444,0.010061798,0.009377079,0.009807332,0.009751892,0.009012725,0.010147381,0.009720858,0.009747794,0.009550685,0.009233129,0.009742875,0.009594848,0.009577924,0.009943767,0.009898769,0.009651969,0.009811673,0.009206597,0.009250079,0.009727386,0.010150022
LMT,0.009696808,0.010302628,0.00997278,0.009669565,0.009960567,0.01038051,0.009869612,0.010513167,0.009693207,0.009366369,0.0098937135,0.009726146,0.009274237,0.009178888,0.010170298,0.009950498,0.009576295,0.009777865,0.00945111,0.009917074,0.009420325,0.009819996,0.00948823,0.009897059,0.009482625,0.0100125875,0.00932749,0.00993797,0.009633315,0.009377291,0.009977156,0.009471058,0.009450359,0.009029861,0.009610215,0.009703464,0.009643653,0.010023692,0.00990323,0.009490761,0.010353239,0.009750482,0.009788325,0.010154411,0.009651184,0.009202541,0.009680504,0.009894058,0.01009766,0.009931818,0.009272198,0.009814529,0.009374347,0.009314721,0.009540362,0.009079789,0.00991154,0.009995055,0.009548293,0.009716191,0.009379424,0.009847829,0.010029507,0.009260204,0.009783204,0.009409112,0.009883806,0.009995805,0.009780504,0.009467216,0.009598043,0.009377504,0.010465873,0.009885139,0.009605973,0.009369631,0.009578558,0.00976743,0.010112846,0.009530545,0.009818223,0.009926177,0.010084692,0.009381268,0.009770646,0.009741227,0.008994267,0.010148431,0.0097592315,0.009734588,0.009515472,0.009238306,0.009738058,0.009586336,0.009613927,0.0099162245,0.009881939,0.009661518,0.009794476,0.009239608,0.009276265,0.009750703,0.010187342
LOW,0.009703587,0.010269026,0.010052225,0.009704654,0.010000711,0.010361378,0.0098161865,0.010575286,0.009651602,0.009370588,0.009898679,0.009733808,0.009270812,0.009179233,0.0102205835,0.009929211,0.009505067,0.009787511,0.009441379,0.009884055,0.009460365,0.009863098,0.009463355,0.009926133,0.009467923,0.010007817,0.009355079,0.009996671,0.009606583,0.009411467,0.0100406725,0.009509813,0.009452673,0.0090055,0.009659006,0.009646203,0.009643315,0.010054767,0.009892928,0.009496561,0.0103525845,0.009802142,0.009760506,0.010143515,0.009714107,0.009221554,0.009766986,0.009951623,0.010113861,0.009906788,0.009294042,0.009822457,0.009321218,0.009338392,0.009521371,0.00906712,0.00987911,0.009998617,0.009504226,0.009686161,0.009352891,0.009863543,0.010011824,0.0092572225,0.0097743515,0.009446739,0.009854273,0.009949045,0.009740397,0.009477388,0.009601709,0.0093401745,0.010453232,0.009836116,0.009657586,0.009456573,0.009555398,0.009766826,0.010101294,0.009493393,0.009782904,0.009911468,0.01004909,0.009374845,0.0098041855,0.009757191,0.008985153,0.010119931,0.009678501,0.0097055305,0.00952467,0.009204415,0.009752677,0.009601544,0.009590646,0.009945143,0.009907591,0.009647784,0.009830572,0.009190003,0.009258127,0.009722288,0.0101838745
LRCX,0.009712137,0.010246105,0.00996404,0.009739821,0.009950328,0.010339133,0.009846797,0.010556704,0.009622493,0.009386119,0.00983059,0.009774496,0.009326329,0.009240532,0.0102132,0.009887556,0.0094826985,0.00977935,0.009404488,0.009905153,0.009478113,0.00985612,0.009480003,0.009912857,0.009462222,0.010024104,0.0093660345,0.009946228,0.009592053,0.009417502,0.0100881625,0.009518104,0.009490156,0.008983649,0.009610456,0.00967333,0.009666576,0.010075693,0.0099526625,0.009532124,0.010371526,0.009772798,0.009764382,0.010115273,0.009633103,0.009191218,0.009720931,0.009922558,0.010076819,0.009903287,0.009302538,0.009768862,0.0093795005,0.00932385,0.009574048,0.009095475,0.009855285,0.009986332,0.009542121,0.009713441,0.009385295,0.009868328,0.010022104,0.009268674,0.009827275,0.009474067,0.009883188,0.009950471,0.009730566,0.009421893,0.009602548,0.009304095,0.010411049,0.009832338,0.009654779,0.009468312,0.009536869,0.009777354,0.010119563,0.009503974,0.009821846,0.009939278,0.010038659,0.00937803,0.009747902,0.009797803,0.009052927,0.010071658,0.009678621,0.009734403,0.0095349755,0.009204284,0.00971605,0.009616284,0.009546853,0.009914531,0.009917641,0.009643551,0.009821907,0.009258287,0.009257665,0.009743345,0.010173191
MA,0.009721691,0.010279964,0.009979601,0.009700522,0.009973262,0.010414062,0.009846902,0.010601054,0.009676991,0.009396715,0.009849824,0.009748349,0.009252448,0.00921105,0.010171989,0.009933116,0.009513995,0.0097856615,0.009439781,0.009910052,0.009459013,0.009819607,0.009491656,0.009927495,0.009500716,0.010013536,0.009336451,0.009922368,0.009650364,0.009375781,0.010029798,0.009504393,0.009415385,0.009031699,0.009590336,0.0097056255,0.009626949,0.010064014,0.0098939175,0.009512903,0.010374986,0.0097953,0.00979675,0.010153944,0.009645037,0.009197115,0.009731145,0.009894268,0.01006957,0.009950976,0.009285553,0.009814004,0.009361827,0.009314619,0.009505377,0.009040304,0.009877579,0.0099883005,0.009538058,0.009709549,0.009372725,0.009842523,0.010037998,0.009292491,0.009802476,0.009444791,0.0098912325,0.009960495,0.009725357,0.0094553,0.0096365325,0.009399794,0.010432289,0.009846823,0.0096111195,0.009397581,0.009555442,0.009731879,0.010075596,0.009522939,0.009807418,0.009917874,0.010031434,0.009369355,0.009757567,0.009772321,0.008969274,0.010144668,0.009730612,0.009768984,0.009526068,0.009217282,0.009744555,0.009622244,0.009577007,0.00991014,0.009856529,0.009678833,0.009834732,0.009201007,0.009276263,0.009722265,0.010204885
MELI,0.009685593,0.010306542,0.009964765,0.009726403,0.009961965,0.010398702,0.009896314,0.010533661,0.009678822,0.00934742,0.0098683275,0.009727301,0.009241791,0.009153428,0.010236603,0.00993978,0.009480238,0.009758701,0.0095018465,0.009880109,0.009450957,0.009860455,0.009480862,0.009904513,0.009533284,0.01000413,0.009378275,0.009967295,0.009637293,0.009355915,0.0100765405,0.0094697215,0.00941943,0.009054314,0.00961263,0.00967628,0.009624706,0.010053856,0.009934655,0.009522045,0.010395762,0.009759727,0.009758633,0.010185318,0.009661872,0.009173125,0.009689599,0.009899326,0.010050901,0.009927354,0.009281503,0.009777207,0.009362813,0.009365272,0.009572726,0.009032669,0.009934244,0.00992945,0.009513806,0.009721514,0.009374681,0.009835053,0.009965537,0.0092686,0.009829117,0.009460253,0.009861265,0.010031322,0.009724832,0.009434787,0.009637849,0.009314013,0.01043413,0.009877461,0.009635675,0.009393219,0.009531003,0.009743294,0.010073516,0.00951289,0.009803433,0.009936705,0.0100372275,0.009381237,0.009739042,0.009780681,0.008980575,0.010099749,0.009747177,0.009743161,0.009526106,0.009189467,0.009792869,0.009614161,0.009633723,0.009878276,0.009907848,0.009712765,0.0098319445,0.009211601,0.009259781,0.00970782,0.010247866
META,0.00969998,0.010286675,0.010004573,0.0097007835,0.009976645,0.010366302,0.009865121,0.010573427,0.00964767,0.009348884,0.009888001,0.0097555695,0.009251056,0.009186095,0.010242211,0.009941479,0.009493789,0.009786927,0.009480158,0.009883797,0.009441106,0.009852823,0.0094601475,0.009924215,0.009461906,0.010027079,0.009361274,0.010001905,0.00962323,0.009375522,0.010082224,0.009484831,0.009438802,0.00900837,0.00960947,0.009685433,0.009637796,0.010043414,0.009950207,0.009505355,0.01035592,0.009747408,0.009757087,0.010163139,0.009656455,0.0091848485,0.009711599,0.009910924,0.010073811,0.009925148,0.009280832,0.009805706,0.009330353,0.00933496,0.009548165,0.009074196,0.009878822,0.009987629,0.0095178215,0.009708697,0.009367292,0.009845742,0.009997616,0.009248592,0.009786555,0.0094789155,0.009898742,0.009970427,0.009734254,0.00941564,0.009625871,0.00933264,0.010471528,0.009871258,0.00961807,0.009425031,0.009540555,0.009777954,0.010080608,0.009489977,0.009817036,0.0099126855,0.010035761,0.009389833,0.009759101,0.0097920345,0.009014158,0.010123736,0.009748408,0.009711292,0.009542242,0.009219823,0.009755759,0.00961488,0.009601773,0.009906702,0.00989623,0.009669305,0.00983804,0.009210554,0.009243076,0.009689728,0.010222808
